MAYOMO,32536,,54379.02,USD,CIF,,S,18,,3.25361E+17,1038,,61112008,CAMISA (T-SHIRT CON ABERTURA Y BROCHE) PARA BEBE,ESP,CHN,6,20,6,20,4.82,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,19,,3.25361E+17,1137,,62092005,BLUSA PARA BEBE,ESP,CHN,6,10,6,10,6.87,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,20,,3.25361E+17,1137,,61112004,BRAGA PARA BEBE,ESP,CHN,6,10,6,10,6.87,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,21,,3.25361E+17,1138,,61112008,BLUSA PARA BEBE,ESP,CHN,6,20,6,20,5.49,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,22,,3.25361E+17,1138,,62092004,BRAGA PARA BEBE,ESP,CHN,6,20,6,20,5.48,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,23,,3.25361E+17,1139,,62092005,BLUSA PARA BEBE,ESP,CHN,6,10,6,10,6.04,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,24,,3.25361E+17,1139,,62092004,BRAGA PARA BEBE,ESP,CHN,6,10,6,10,6.03,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,25,,3.25361E+17,1140,,62093009,BLUSA PARA BEBE,ESP,MAR,6,10,6,10,7.63,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,26,,3.25361E+17,1140,,62093004,BRAGA PARA BEBE,ESP,MAR,6,10,6,10,7.62,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,27,,3.25361E+17,1141,,62092005,CAMISA PARA BEBE,ESP,MAR,6,20,6,20,8.03,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,28,,3.25361E+17,1142,,62092005,CAMISA PARA BEBE,ESP,MAR,6,20,6,20,7.88,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,29,,3.25361E+17,1142,,62093099,CORBATA DE MONO PARA BEBE,ESP,MAR,6,20,6,20,2.63,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,30,,3.25361E+17,1143,,62092005,CAMISA PARA BEBE,ESP,CHN,6,20,6,20,8.66,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,31,,3.25361E+17,1255,,61112008,BLUSA PARA BEBE,ESP,CHN,6,20,6,20,6.96,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,32,,3.25361E+17,1255,,61112004,BRAGA PARA BEBE,ESP,CHN,6,20,6,20,6.96,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,33,,3.25361E+17,1256,,61112008,BLUSA PARA BEBE,ESP,CHN,6,10,6,10,4.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,34,,3.25361E+17,1256,,61112004,BRAGA PARA BEBE,ESP,CHN,6,10,6,10,4.79,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,35,,3.25361E+17,1257,,61112008,BLUSA PARA BEBE,ESP,CHN,6,10,6,10,5.81,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,36,,3.25361E+17,1257,,62092004,BRAGA (BOMBACHO) PARA BEBE,ESP,CHN,6,10,6,10,5.8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,37,,3.25361E+17,1258,,61112092,PULLOVER PARA BEBE,ESP,CHN,6,10,6,10,6.85,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,38,,3.25361E+17,1258,,61112004,CALZONCILLOS PARA BEBE,ESP,CHN,6,10,6,10,6.84,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,39,,3.25361E+17,1259,,61112004,CALZONCILLOS PARA BEBE,ESP,CHN,6,20,6,20,5.86,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,40,,3.25361E+17,1259,,62092015,PANTALON CORTO PARA BEBE,ESP,CHN,6,20,6,20,5.86,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,41,,3.25361E+17,1260,,61112008,CAMISA (T-SHIRT CON ABERTURA Y BROCHE) PARA BEBE,ESP,CHN,6,10,6,10,6.36,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,42,,3.25361E+17,1260,,62092015,PANTALON CORTO PARA BEBE,ESP,CHN,6,10,6,10,6.35,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,43,,3.25361E+17,1261,,61112020,PANTALON CORTO PARA BEBE,ESP,IND,6,20,6,20,4.05,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,44,,3.25361E+17,1261,,61112020,PANTALON CORTO PARA BEBE,ESP,IND,6,20,6,20,4.04,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
